Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Pakistan,PAK,2009,"Population, ages 13-16, female",SP.POP.1316.FE.UN,7807335
Pakistan,PAK,2008,"Population, ages 13-16, female",SP.POP.1316.FE.UN,7851092
Pakistan,PAK,2007,"Population, ages 13-16, female",SP.POP.1316.FE.UN,7867678
Pakistan,PAK,2006,"Population, ages 13-16, female",SP.POP.1316.FE.UN,7851755
Pakistan,PAK,2005,"Population, ages 13-16, female",SP.POP.1316.FE.UN,7799481
Pakistan,PAK,2004,"Population, ages 13-16, female",SP.POP.1316.FE.UN,7710453
Pakistan,PAK,2003,"Population, ages 13-16, female",SP.POP.1316.FE.UN,7584954
Pakistan,PAK,2002,"Population, ages 13-16, female",SP.POP.1316.FE.UN,7421568
Pakistan,PAK,2001,"Population, ages 13-16, female",SP.POP.1316.FE.UN,7219228
Pakistan,PAK,2000,"Population, ages 13-16, female",SP.POP.1316.FE.UN,6979364
Pakistan,PAK,1999,"Population, ages 13-16, female",SP.POP.1316.FE.UN,6699784
Pakistan,PAK,1998,"Population, ages 13-16, female",SP.POP.1316.FE.UN,6386816
Pakistan,PAK,1997,"Population, ages 13-16, female",SP.POP.1316.FE.UN,6060992
Pakistan,PAK,1996,"Population, ages 13-16, female",SP.POP.1316.FE.UN,5749340
Pakistan,PAK,1995,"Population, ages 13-16, female",SP.POP.1316.FE.UN,5471487
Pakistan,PAK,1994,"Population, ages 13-16, female",SP.POP.1316.FE.UN,5235979
Pakistan,PAK,1993,"Population, ages 13-16, female",SP.POP.1316.FE.UN,5038796
Pakistan,PAK,1992,"Population, ages 13-16, female",SP.POP.1316.FE.UN,4871304
Pakistan,PAK,1991,"Population, ages 13-16, female",SP.POP.1316.FE.UN,4718911
Pakistan,PAK,1990,"Population, ages 13-16, female",SP.POP.1316.FE.UN,4570716
Pakistan,PAK,2015,"Population, ages 13-16, male",SP.POP.1316.MA.UN,7725155
Pakistan,PAK,2014,"Population, ages 13-16, male",SP.POP.1316.MA.UN,7796518
Pakistan,PAK,2013,"Population, ages 13-16, male",SP.POP.1316.MA.UN,7889396
Pakistan,PAK,2012,"Population, ages 13-16, male",SP.POP.1316.MA.UN,7993182
Pakistan,PAK,2011,"Population, ages 13-16, male",SP.POP.1316.MA.UN,8094622
Pakistan,PAK,2010,"Population, ages 13-16, male",SP.POP.1316.MA.UN,8182735
Pakistan,PAK,2009,"Population, ages 13-16, male",SP.POP.1316.MA.UN,8252879
Pakistan,PAK,2008,"Population, ages 13-16, male",SP.POP.1316.MA.UN,8302369
Pakistan,PAK,2007,"Population, ages 13-16, male",SP.POP.1316.MA.UN,8324823
Pakistan,PAK,2006,"Population, ages 13-16, male",SP.POP.1316.MA.UN,8313886
Pakistan,PAK,2005,"Population, ages 13-16, male",SP.POP.1316.MA.UN,8264912
Pakistan,PAK,2004,"Population, ages 13-16, male",SP.POP.1316.MA.UN,8177364
Pakistan,PAK,2003,"Population, ages 13-16, male",SP.POP.1316.MA.UN,8051511
Pakistan,PAK,2002,"Population, ages 13-16, male",SP.POP.1316.MA.UN,7885455
Pakistan,PAK,2001,"Population, ages 13-16, male",SP.POP.1316.MA.UN,7677591
Pakistan,PAK,2000,"Population, ages 13-16, male",SP.POP.1316.MA.UN,7429075
Pakistan,PAK,1999,"Population, ages 13-16, male",SP.POP.1316.MA.UN,7137462
Pakistan,PAK,1998,"Population, ages 13-16, male",SP.POP.1316.MA.UN,6809434
Pakistan,PAK,1997,"Population, ages 13-16, male",SP.POP.1316.MA.UN,6466673
Pakistan,PAK,1996,"Population, ages 13-16, male",SP.POP.1316.MA.UN,6137780
Pakistan,PAK,1995,"Population, ages 13-16, male",SP.POP.1316.MA.UN,5843581
Pakistan,PAK,1994,"Population, ages 13-16, male",SP.POP.1316.MA.UN,5593052
Pakistan,PAK,1993,"Population, ages 13-16, male",SP.POP.1316.MA.UN,5382074
Pakistan,PAK,1992,"Population, ages 13-16, male",SP.POP.1316.MA.UN,5202003
Pakistan,PAK,1991,"Population, ages 13-16, male",SP.POP.1316.MA.UN,5038063
Pakistan,PAK,1990,"Population, ages 13-16, male",SP.POP.1316.MA.UN,4879222
Pakistan,PAK,2015,"Population, ages 13-16, total",SP.POP.1316.TO.UN,15015790
Pakistan,PAK,2014,"Population, ages 13-16, total",SP.POP.1316.TO.UN,15159050
Pakistan,PAK,2013,"Population, ages 13-16, total",SP.POP.1316.TO.UN,15344692
Pakistan,PAK,2012,"Population, ages 13-16, total",SP.POP.1316.TO.UN,15551296
Pakistan,PAK,2011,"Population, ages 13-16, total",SP.POP.1316.TO.UN,15752013
Pakistan,PAK,2010,"Population, ages 13-16, total",SP.POP.1316.TO.UN,15924748
Pakistan,PAK,2009,"Population, ages 13-16, total",SP.POP.1316.TO.UN,16060214
Pakistan,PAK,2008,"Population, ages 13-16, total",SP.POP.1316.TO.UN,16153461
Pakistan,PAK,2007,"Population, ages 13-16, total",SP.POP.1316.TO.UN,16192501
Pakistan,PAK,2006,"Population, ages 13-16, total",SP.POP.1316.TO.UN,16165641
Pakistan,PAK,2005,"Population, ages 13-16, total",SP.POP.1316.TO.UN,16064393
Pakistan,PAK,2004,"Population, ages 13-16, total",SP.POP.1316.TO.UN,15887817
Pakistan,PAK,2003,"Population, ages 13-16, total",SP.POP.1316.TO.UN,15636465
Pakistan,PAK,2002,"Population, ages 13-16, total",SP.POP.1316.TO.UN,15307023
Pakistan,PAK,2001,"Population, ages 13-16, total",SP.POP.1316.TO.UN,14896819
Pakistan,PAK,2000,"Population, ages 13-16, total",SP.POP.1316.TO.UN,14408439
Pakistan,PAK,1999,"Population, ages 13-16, total",SP.POP.1316.TO.UN,13837246
Pakistan,PAK,1998,"Population, ages 13-16, total",SP.POP.1316.TO.UN,13196250
Pakistan,PAK,1997,"Population, ages 13-16, total",SP.POP.1316.TO.UN,12527665
Pakistan,PAK,1996,"Population, ages 13-16, total",SP.POP.1316.TO.UN,11887120
Pakistan,PAK,1995,"Population, ages 13-16, total",SP.POP.1316.TO.UN,11315068
Pakistan,PAK,1994,"Population, ages 13-16, total",SP.POP.1316.TO.UN,10829031
Pakistan,PAK,1993,"Population, ages 13-16, total",SP.POP.1316.TO.UN,10420870
Pakistan,PAK,1992,"Population, ages 13-16, total",SP.POP.1316.TO.UN,10073307
Pakistan,PAK,1991,"Population, ages 13-16, total",SP.POP.1316.TO.UN,9756974
Pakistan,PAK,1990,"Population, ages 13-16, total",SP.POP.1316.TO.UN,9449938
Pakistan,PAK,2015,"Population, ages 13-17, female",SP.POP.1317.FE.UN,9210840
Pakistan,PAK,2014,"Population, ages 13-17, female",SP.POP.1317.FE.UN,9299332
Pakistan,PAK,2013,"Population, ages 13-17, female",SP.POP.1317.FE.UN,9392546
Pakistan,PAK,2012,"Population, ages 13-17, female",SP.POP.1317.FE.UN,9486130
Pakistan,PAK,2011,"Population, ages 13-17, female",SP.POP.1317.FE.UN,9576703
Pakistan,PAK,2010,"Population, ages 13-17, female",SP.POP.1317.FE.UN,9659942
Pakistan,PAK,2009,"Population, ages 13-17, female",SP.POP.1317.FE.UN,9734116
Pakistan,PAK,2008,"Population, ages 13-17, female",SP.POP.1317.FE.UN,9792666
Pakistan,PAK,2007,"Population, ages 13-17, female",SP.POP.1317.FE.UN,9821094
Pakistan,PAK,2006,"Population, ages 13-17, female",SP.POP.1317.FE.UN,9801589
Pakistan,PAK,2005,"Population, ages 13-17, female",SP.POP.1317.FE.UN,9721896
Pakistan,PAK,2004,"Population, ages 13-17, female",SP.POP.1317.FE.UN,9578432
Pakistan,PAK,2003,"Population, ages 13-17, female",SP.POP.1317.FE.UN,9375873
Pakistan,PAK,2002,"Population, ages 13-17, female",SP.POP.1317.FE.UN,9121303
Pakistan,PAK,2001,"Population, ages 13-17, female",SP.POP.1317.FE.UN,8825960
Pakistan,PAK,2000,"Population, ages 13-17, female",SP.POP.1317.FE.UN,8500495
Pakistan,PAK,1999,"Population, ages 13-17, female",SP.POP.1317.FE.UN,8145309
Pakistan,PAK,1998,"Population, ages 13-17, female",SP.POP.1317.FE.UN,7764987
Pakistan,PAK,1997,"Population, ages 13-17, female",SP.POP.1317.FE.UN,7379693
Pakistan,PAK,1996,"Population, ages 13-17, female",SP.POP.1317.FE.UN,7014785
Pakistan,PAK,1995,"Population, ages 13-17, female",SP.POP.1317.FE.UN,6688557
Pakistan,PAK,1994,"Population, ages 13-17, female",SP.POP.1317.FE.UN,6410142
Pakistan,PAK,1993,"Population, ages 13-17, female",SP.POP.1317.FE.UN,6176171
Pakistan,PAK,1992,"Population, ages 13-17, female",SP.POP.1317.FE.UN,5976593
Pakistan,PAK,1991,"Population, ages 13-17, female",SP.POP.1317.FE.UN,5794849
Pakistan,PAK,1990,"Population, ages 13-17, female",SP.POP.1317.FE.UN,5618498
Pakistan,PAK,2015,"Population, ages 13-17, male",SP.POP.1317.MA.UN,9758180
Pakistan,PAK,2014,"Population, ages 13-17, male",SP.POP.1317.MA.UN,9845689
Pakistan,PAK,2013,"Population, ages 13-17, male",SP.POP.1317.MA.UN,9937463
Pakistan,PAK,2012,"Population, ages 13-17, male",SP.POP.1317.MA.UN,10030159
Pakistan,PAK,2011,"Population, ages 13-17, male",SP.POP.1317.MA.UN,10121897
Pakistan,PAK,2010,"Population, ages 13-17, male",SP.POP.1317.MA.UN,10209246
Pakistan,PAK,2009,"Population, ages 13-17, male",SP.POP.1317.MA.UN,10290877
Pakistan,PAK,2008,"Population, ages 13-17, male",SP.POP.1317.MA.UN,10359337
Pakistan,PAK,2007,"Population, ages 13-17, male",SP.POP.1317.MA.UN,10398170
Pakistan,PAK,2006,"Population, ages 13-17, male",SP.POP.1317.MA.UN,10386892
Pakistan,PAK,2005,"Population, ages 13-17, male",SP.POP.1317.MA.UN,10311300
Pakistan,PAK,2004,"Population, ages 13-17, male",SP.POP.1317.MA.UN,10167216
Pakistan,PAK,2003,"Population, ages 13-17, male",SP.POP.1317.MA.UN,9959787
Pakistan,PAK,2002,"Population, ages 13-17, male",SP.POP.1317.MA.UN,9696544
Pakistan,PAK,2001,"Population, ages 13-17, male",SP.POP.1317.MA.UN,9389586
Pakistan,PAK,2000,"Population, ages 13-17, male",SP.POP.1317.MA.UN,9050303
Pakistan,PAK,1999,"Population, ages 13-17, male",SP.POP.1317.MA.UN,8679145
Pakistan,PAK,1998,"Population, ages 13-17, male",SP.POP.1317.MA.UN,8280760
Pakistan,PAK,1997,"Population, ages 13-17, male",SP.POP.1317.MA.UN,7876159
Pakistan,PAK,1996,"Population, ages 13-17, male",SP.POP.1317.MA.UN,7491753
Pakistan,PAK,1995,"Population, ages 13-17, male",SP.POP.1317.MA.UN,7146664
Pakistan,PAK,1994,"Population, ages 13-17, male",SP.POP.1317.MA.UN,6850415
Pakistan,PAK,1993,"Population, ages 13-17, male",SP.POP.1317.MA.UN,6599721
Pakistan,PAK,1992,"Population, ages 13-17, male",SP.POP.1317.MA.UN,6384634
Pakistan,PAK,1991,"Population, ages 13-17, male",SP.POP.1317.MA.UN,6188586
Pakistan,PAK,1990,"Population, ages 13-17, male",SP.POP.1317.MA.UN,5999131
Pakistan,PAK,2015,"Population, ages 13-17, total",SP.POP.1317.TO.UN,18969020
Pakistan,PAK,2014,"Population, ages 13-17, total",SP.POP.1317.TO.UN,19145021
Pakistan,PAK,2013,"Population, ages 13-17, total",SP.POP.1317.TO.UN,19330009
Pakistan,PAK,2012,"Population, ages 13-17, total",SP.POP.1317.TO.UN,19516289
Pakistan,PAK,2011,"Population, ages 13-17, total",SP.POP.1317.TO.UN,19698600
Pakistan,PAK,2010,"Population, ages 13-17, total",SP.POP.1317.TO.UN,19869188
Pakistan,PAK,2009,"Population, ages 13-17, total",SP.POP.1317.TO.UN,20024993
Pakistan,PAK,2008,"Population, ages 13-17, total",SP.POP.1317.TO.UN,20152003
Pakistan,PAK,2007,"Population, ages 13-17, total",SP.POP.1317.TO.UN,20219264
Pakistan,PAK,2006,"Population, ages 13-17, total",SP.POP.1317.TO.UN,20188481
Pakistan,PAK,2005,"Population, ages 13-17, total",SP.POP.1317.TO.UN,20033196
Pakistan,PAK,2004,"Population, ages 13-17, total",SP.POP.1317.TO.UN,19745648
Pakistan,PAK,2003,"Population, ages 13-17, total",SP.POP.1317.TO.UN,19335660
Pakistan,PAK,2002,"Population, ages 13-17, total",SP.POP.1317.TO.UN,18817847
Pakistan,PAK,2001,"Population, ages 13-17, total",SP.POP.1317.TO.UN,18215546
Pakistan,PAK,2000,"Population, ages 13-17, total",SP.POP.1317.TO.UN,17550798
Pakistan,PAK,1999,"Population, ages 13-17, total",SP.POP.1317.TO.UN,16824454
Pakistan,PAK,1998,"Population, ages 13-17, total",SP.POP.1317.TO.UN,16045747
Pakistan,PAK,1997,"Population, ages 13-17, total",SP.POP.1317.TO.UN,15255852
Pakistan,PAK,1996,"Population, ages 13-17, total",SP.POP.1317.TO.UN,14506538
Pakistan,PAK,1995,"Population, ages 13-17, total",SP.POP.1317.TO.UN,13835221
Pakistan,PAK,1994,"Population, ages 13-17, total",SP.POP.1317.TO.UN,13260557
Pakistan,PAK,1993,"Population, ages 13-17, total",SP.POP.1317.TO.UN,12775892
Pakistan,PAK,1992,"Population, ages 13-17, total",SP.POP.1317.TO.UN,12361227
Pakistan,PAK,1991,"Population, ages 13-17, total",SP.POP.1317.TO.UN,11983435
Pakistan,PAK,1990,"Population, ages 13-17, total",SP.POP.1317.TO.UN,11617629
Pakistan,PAK,2015,"Population, ages 13-18, female",SP.POP.1318.FE.UN,11138391
Pakistan,PAK,2014,"Population, ages 13-18, female",SP.POP.1318.FE.UN,11243004
Pakistan,PAK,2013,"Population, ages 13-18, female",SP.POP.1318.FE.UN,11337679
Pakistan,PAK,2012,"Population, ages 13-18, female",SP.POP.1318.FE.UN,11422841
Pakistan,PAK,2011,"Population, ages 13-18, female",SP.POP.1318.FE.UN,11502859
Pakistan,PAK,2010,"Population, ages 13-18, female",SP.POP.1318.FE.UN,11578602
Pakistan,PAK,2009,"Population, ages 13-18, female",SP.POP.1318.FE.UN,11650572
Pakistan,PAK,2008,"Population, ages 13-18, female",SP.POP.1318.FE.UN,11708999
Pakistan,PAK,2007,"Population, ages 13-18, female",SP.POP.1318.FE.UN,11732773
Pakistan,PAK,2006,"Population, ages 13-18, female",SP.POP.1318.FE.UN,11694811
Pakistan,PAK,2005,"Population, ages 13-18, female",SP.POP.1318.FE.UN,11576757
Pakistan,PAK,2004,"Population, ages 13-18, female",SP.POP.1318.FE.UN,11372661
Pakistan,PAK,2003,"Population, ages 13-18, female",SP.POP.1318.FE.UN,11090920
Pakistan,PAK,2002,"Population, ages 13-18, female",SP.POP.1318.FE.UN,10746089
Pakistan,PAK,2001,"Population, ages 13-18, female",SP.POP.1318.FE.UN,10360051
Pakistan,PAK,2000,"Population, ages 13-18, female",SP.POP.1318.FE.UN,9951432
Pakistan,PAK,1999,"Population, ages 13-18, female",SP.POP.1318.FE.UN,9522949
Pakistan,PAK,1998,"Population, ages 13-18, female",SP.POP.1318.FE.UN,9077796
Pakistan,PAK,1997,"Population, ages 13-18, female",SP.POP.1318.FE.UN,8635885
Pakistan,PAK,1996,"Population, ages 13-18, female",SP.POP.1318.FE.UN,8221177
Pakistan,PAK,1995,"Population, ages 13-18, female",SP.POP.1318.FE.UN,7850784
Pakistan,PAK,1994,"Population, ages 13-18, female",SP.POP.1318.FE.UN,7534403
Pakistan,PAK,1993,"Population, ages 13-18, female",SP.POP.1318.FE.UN,7269038
Pakistan,PAK,1992,"Population, ages 13-18, female",SP.POP.1318.FE.UN,7042838
Pakistan,PAK,1991,"Population, ages 13-18, female",SP.POP.1318.FE.UN,6836781
Pakistan,PAK,1990,"Population, ages 13-18, female",SP.POP.1318.FE.UN,6636522
Pakistan,PAK,2015,"Population, ages 13-18, male",SP.POP.1318.MA.UN,11798237
Pakistan,PAK,2014,"Population, ages 13-18, male",SP.POP.1318.MA.UN,11901987
Pakistan,PAK,2013,"Population, ages 13-18, male",SP.POP.1318.MA.UN,11994568
Pakistan,PAK,2012,"Population, ages 13-18, male",SP.POP.1318.MA.UN,12077950
Pakistan,PAK,2011,"Population, ages 13-18, male",SP.POP.1318.MA.UN,12158791
Pakistan,PAK,2010,"Population, ages 13-18, male",SP.POP.1318.MA.UN,12239357
Pakistan,PAK,2009,"Population, ages 13-18, male",SP.POP.1318.MA.UN,12320844
Pakistan,PAK,2008,"Population, ages 13-18, male",SP.POP.1318.MA.UN,12392229
Pakistan,PAK,2007,"Population, ages 13-18, male",SP.POP.1318.MA.UN,12429525
Pakistan,PAK,2006,"Population, ages 13-18, male",SP.POP.1318.MA.UN,12401689
Pakistan,PAK,2005,"Population, ages 13-18, male",SP.POP.1318.MA.UN,12287535
Pakistan,PAK,2004,"Population, ages 13-18, male",SP.POP.1318.MA.UN,12080148
Pakistan,PAK,2003,"Population, ages 13-18, male",SP.POP.1318.MA.UN,11788790
Pakistan,PAK,2002,"Population, ages 13-18, male",SP.POP.1318.MA.UN,11429311
Pakistan,PAK,2001,"Population, ages 13-18, male",SP.POP.1318.MA.UN,11025685
Pakistan,PAK,2000,"Population, ages 13-18, male",SP.POP.1318.MA.UN,10598177
Pakistan,PAK,1999,"Population, ages 13-18, male",SP.POP.1318.MA.UN,10149839
Pakistan,PAK,1998,"Population, ages 13-18, male",SP.POP.1318.MA.UN,9683675
Pakistan,PAK,1997,"Population, ages 13-18, male",SP.POP.1318.MA.UN,9220152
Pakistan,PAK,1996,"Population, ages 13-18, male",SP.POP.1318.MA.UN,8783780
Pakistan,PAK,1995,"Population, ages 13-18, male",SP.POP.1318.MA.UN,8392146
Pakistan,PAK,1994,"Population, ages 13-18, male",SP.POP.1318.MA.UN,8055288
Pakistan,PAK,1993,"Population, ages 13-18, male",SP.POP.1318.MA.UN,7770465
Pakistan,PAK,1992,"Population, ages 13-18, male",SP.POP.1318.MA.UN,7526037
Pakistan,PAK,1991,"Population, ages 13-18, male",SP.POP.1318.MA.UN,7303143
Pakistan,PAK,1990,"Population, ages 13-18, male",SP.POP.1318.MA.UN,7087556
Pakistan,PAK,2015,"Population, ages 13-18, total",SP.POP.1318.TO.UN,22936628
Pakistan,PAK,2014,"Population, ages 13-18, total",SP.POP.1318.TO.UN,23144991
Pakistan,PAK,2013,"Population, ages 13-18, total",SP.POP.1318.TO.UN,23332247
Pakistan,PAK,2012,"Population, ages 13-18, total",SP.POP.1318.TO.UN,23500791
